ts,record_id,user_authority,user,direction,base_asset_amount,quote_asset_amount,mark_price_before,mark_price_after,fee,referrer_reward,referee_discount,token_discount,liquidation,market_index,oracle_price
2022-03-10 09:56:56-05:00,5351425,4ujVHxUpCBvoCZch6AGMkyfJPUrhWvuP45iucYpLR2No,45ALv9UKG881tbdJmA1keJziuAGugL5jNSv6LTXUDVXA,PositionDirection.Long(),36700900142742,149280800,406743250407,406756143003,149280,0,0,0,False,11,405509790000
2022-03-10 09:56:59-05:00,5351426,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,PositionDirection.Long(),392965964807540,665431300,169320941497,169350272851,665431,0,0,0,False,8,169101755000
2022-03-10 09:56:59-05:00,5351427,4ujVHxUpCBvoCZch6AGMkyfJPUrhWvuP45iucYpLR2No,45ALv9UKG881tbdJmA1keJziuAGugL5jNSv6LTXUDVXA,PositionDirection.Long(),14234903411589,57901700,406756143003,406761143723,57901,0,0,0,False,11,405495160000
2022-03-10 09:56:59-05:00,5351428,DRiFTzrYkMP64BQvniNjSUViqMZra6nQDYMsnuCHUQb7,6VxSBmY3WPrP18Zra317VyK8xfk9kfu6pg6NkUKESicy,PositionDirection.Long(),19266175882518,5000000000,25928162696200,25976295982131,5000000,0,0,0,False,2,25943174700000
2022-03-10 09:57:00-05:00,5351429,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),4299191034516488,613868800,14277922275,14279487524,613868,0,0,0,False,6,14266784500
2022-03-10 09:57:00-05:00,5351430,4ujVHxUpCBvoCZch6AGMkyfJPUrhWvuP45iucYpLR2No,45ALv9UKG881tbdJmA1keJziuAGugL5jNSv6LTXUDVXA,PositionDirection.Long(),36699285692532,149280800,406761143723,406774036603,149280,0,0,0,False,11,405495720000
2022-03-10 09:57:00-05:00,5351431,ApJe8mDi3REoFMrsJLZJVAGfVbBK1iBhki4HRZZQkW9,E2EXhQ5J2yo4A199Di1yjTaXUvKefLXjjySyrkmq66gJ,PositionDirection.Long(),7556939191371,279649400,3700476657341,3700652106479,279649,0,0,0,False,5,3681418400000
2022-03-10 09:57:00-05:00,5351432,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),1199690131919677,171312223,14279487524,14279924353,171312,0,0,0,False,6,14267346500
2022-03-10 09:57:01-05:00,5351433,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),69994056382624,718573913,1026534162027,1026708506642,718573,0,0,0,False,12,1025930330000
2022-03-10 09:57:01-05:00,5351434,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),79978654230961,821227329,1026708506642,1026907775758,821227,0,0,0,False,12,1026539290000
2022-03-10 09:57:01-05:00,5351435,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,PositionDirection.Long(),200956285665468,340335092,169350272851,169365275365,340335,0,0,0,False,8,169203942000
2022-03-10 09:57:02-05:00,5351436,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),359511608409,1413072274,393017800120788,393088821593635,1413072,0,0,0,False,1,393091550000000
2022-03-10 09:57:02-05:00,5351437,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Long(),99852807920,392520076,393088821593635,393108550919261,392520,0,0,0,False,1,393091550000000
2022-03-10 09:57:02-05:00,5351438,9pzwKSceogMgCeZjstNqHbiLHeQb4mzD4j9kSmNxbe8x,93AY1zEbBweMV2ur9A65vzmSb79Mkrr2Wi1XuLYijSm9,PositionDirection.Short(),25729760327,101145233,393108550919261,393103466986071,101145,0,0,0,False,1,393094130000000
2022-03-10 09:57:04-05:00,5351439,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),359433265568,1413072274,393103466986071,393174496198491,1413072,0,0,0,False,1,393101340000000
2022-03-10 09:57:05-05:00,5351440,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),52977311783764,544063105,1026907775758,1027039802195,544063,0,0,0,False,12,1026509400000
2022-03-10 09:57:09-05:00,5351441,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Long(),125973911082399,1294000000,1027039802195,1027353848045,1294000,0,0,0,False,12,1026514820000
2022-03-10 09:57:10-05:00,5351442,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),104097481179703,293257055,281707066104,281720697492,293257,0,0,0,False,7,281452110000
2022-03-10 09:57:13-05:00,5351443,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),5389629618320880,769687922,14279924353,14281887062,769687,0,0,0,False,6,14268883700
2022-03-10 09:57:13-05:00,5351444,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Long(),68181135904736,497198168,729212078986,729250475427,497198,0,0,0,False,4,728933210000
2022-03-10 09:57:13-05:00,5351445,9PXbLdyXKuU831N9rFCDHNbmv6cMJiSjFdbZcaoX4rRt,7NhqHa3odHgW67kTGbKwdqKkS9fZ3hm7XhfXWYqfYyq4,PositionDirection.Long(),6033324620155337,861738900,14281887062,14284084662,861738,0,0,0,False,6,14268883700
2022-03-10 09:57:16-05:00,5351446,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),39999978398997,3212944,8032361169,8032367505,3212,0,0,0,False,9,8019184200
2022-03-10 09:57:16-05:00,5351447,eAXzwwppBRTsEa7YWMBRhgrDHZ1NgBY6HTGYnn8L5NH,77zyuGe7LXmWxJANxsxwxfidJKaAxfQTmVXogwDcUFav,PositionDirection.Long(),128985170453438,218462300,169365275365,169374905882,218462,0,0,0,False,8,169151437000
2022-03-10 09:57:17-05:00,5351448,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,PositionDirection.Short(),3566128540927962,263173419,7380073465,7379541402,263173,0,0,0,False,10,7353338200
2022-03-10 09:57:17-05:00,5351449,4ujVHxUpCBvoCZch6AGMkyfJPUrhWvuP45iucYpLR2No,45ALv9UKG881tbdJmA1keJziuAGugL5jNSv6LTXUDVXA,PositionDirection.Long(),302082894109745,1228955100,406774036603,406880185082,1228955,0,0,0,False,11,405723140000
2022-03-10 09:57:17-05:00,5351450,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Long(),9408882411413,68614569,729250475427,729255774309,68614,0,0,0,False,4,728904740000
2022-03-10 09:57:17-05:00,5351451,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),9995536740847,102690777,1027353848045,1027378772522,102690,0,0,0,False,12,1026688670000
2022-03-10 09:57:19-05:00,5351452,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),99995135593,281707,281720697492,281720710587,281,0,0,0,False,7,281489650000
2022-03-10 09:57:19-05:00,5351453,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),7619421532682224,612065921,8032367505,8033574511,612065,0,0,0,False,9,8020128900
2022-03-10 09:57:19-05:00,5351454,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),3598786322430453,514077276,14284084662,14285395738,514077,0,0,0,False,6,14277901500
2022-03-10 09:57:20-05:00,5351455,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),2698872993322012,385557957,14285395738,14286379085,385557,0,0,0,False,6,14277901500
2022-03-10 09:57:20-05:00,5351456,4ujVHxUpCBvoCZch6AGMkyfJPUrhWvuP45iucYpLR2No,45ALv9UKG881tbdJmA1keJziuAGugL5jNSv6LTXUDVXA,PositionDirection.Long(),164259850260860,668388200,406880185082,406937921558,668388,0,0,0,False,11,405784830000
2022-03-10 09:57:21-05:00,5351457,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Long(),22999825080744,224041519,974093560967,974108377263,224041,0,0,0,False,3,977958920000
2022-03-10 09:57:21-05:00,5351458,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),6156733422546945,879643340,14286379085,14288622699,879643,0,0,0,False,6,14277437800
2022-03-10 09:57:21-05:00,5351459,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),22991769857932,236219154,1027378772522,1027436107337,236219,0,0,0,False,12,1027517860000
2022-03-10 09:57:22-05:00,5351460,96wuMnFTZiWGj53jVwc4G3XR3GGeBUURtTXeH4ZpMPqa,AiVnftGS6iwawQ8eZiCm5bkveSPrCi1XbtdQBaWKRt29,PositionDirection.Long(),2562834289697,10082905648,393174496198491,393681507785561,10082905,0,0,0,False,1,393097110000000
2022-03-10 09:57:22-05:00,5351461,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,PositionDirection.Long(),33745477659863,328721193,974108377263,974130116431,328721,0,0,0,False,3,978278540000
2022-03-10 09:57:24-05:00,5351462,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),91954250603394,944876618,1027436107337,1027665462593,944876,0,0,0,False,12,1027450000000
2022-03-10 09:57:26-05:00,5351463,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),98397749587902,277213179,281720710587,281733596515,277213,0,0,0,False,7,281325760000
2022-03-10 09:57:26-05:00,5351464,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Long(),82508861888197,848000000,1027665462593,1027871324234,848000,0,0,0,False,12,1027578810000
2022-03-10 09:57:26-05:00,5351465,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Long(),10999547131309,107150291,974130116431,974137202605,107150,0,0,0,False,3,978340200000
2022-03-10 09:57:26-05:00,5351466,9PXbLdyXKuU831N9rFCDHNbmv6cMJiSjFdbZcaoX4rRt,7NhqHa3odHgW67kTGbKwdqKkS9fZ3hm7XhfXWYqfYyq4,PositionDirection.Long(),5353954518204535,765058600,14288622699,14290574197,765058,0,0,0,False,6,14277581100
2022-03-10 09:57:27-05:00,5351467,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),3149679420066,450108,14290574197,14290575345,450,0,0,0,False,6,14277608900
2022-03-10 09:57:28-05:00,5351468,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),3139902774640046,252254239,8033574511,8034071987,252254,0,0,0,False,9,8023584800
2022-03-10 09:57:29-05:00,5351469,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),37967508965590,390275124,1027871324234,1027966074885,390275,0,0,0,False,12,1027450000000
2022-03-10 09:57:29-05:00,5351470,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),110988592252789,809425407,729255774309,729318285084,809425,0,0,0,False,4,729295650000
2022-03-10 09:57:29-05:00,5351471,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Long(),126054907492678,1296000000,1027966074885,1028280747953,1296000,0,0,0,False,12,1027500000000
2022-03-10 09:57:31-05:00,5351472,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),59971743149947,616722794,1028280747953,1028430507188,616722,0,0,0,False,12,1027050000000
2022-03-10 09:57:31-05:00,5351473,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),112978615362587,824009649,729318285084,729381924932,824009,0,0,0,False,4,729292940000
2022-03-10 09:57:31-05:00,5351474,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),358905535121,1413072274,393681507785561,393752589199056,1413072,0,0,0,False,1,393139160000000
2022-03-10 09:57:32-05:00,5351475,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),3249694611428778,261091171,8034071987,8034586908,261091,0,0,0,False,9,8020622700
2022-03-10 09:57:32-05:00,5351476,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Long(),99992213618807,974093560,974137202605,974201623547,974093,0,0,0,False,3,977899480000
2022-03-10 09:57:32-05:00,5351477,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Long(),1500000151010,389672627,25976295982131,25980049101822,389672,0,0,0,False,2,25980433300000
2022-03-10 09:57:32-05:00,5351478,eAXzwwppBRTsEa7YWMBRhgrDHZ1NgBY6HTGYnn8L5NH,77zyuGe7LXmWxJANxsxwxfidJKaAxfQTmVXogwDcUFav,PositionDirection.Long(),154755072652361,262125200,169374905882,169386461560,262125,0,0,0,False,8,169203731000
2022-03-10 09:57:38-05:00,5351479,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),69991129389130,5623502,8034586908,8034597998,5623,0,0,0,False,9,8020868500
2022-03-10 09:57:38-05:00,5351480,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),44973076362165,462542095,1028430507188,1028542833771,462542,0,0,0,False,12,1027591890000
2022-03-10 09:57:40-05:00,5351481,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),69986407247446,719901355,1028542833771,1028717671270,719901,0,0,0,False,12,1028771100000
2022-03-10 09:57:40-05:00,5351482,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),69974513091337,719901355,1028717671270,1028892523628,719901,0,0,0,False,12,1028771100000
2022-03-10 09:57:42-05:00,5351483,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),45981797991485,473129703,1028892523628,1029007447248,473129,0,0,0,False,12,1028988660000
2022-03-10 09:57:44-05:00,5351484,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),134895770270701,380058621,281733596515,281751263571,380058,0,0,0,False,7,281416580000
2022-03-10 09:57:46-05:00,5351485,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),139936159489832,19997718,14290575345,14290626357,19997,0,0,0,False,6,14277447600
2022-03-10 09:57:46-05:00,5351486,ApJe8mDi3REoFMrsJLZJVAGfVbBK1iBhki4HRZZQkW9,E2EXhQ5J2yo4A199Di1yjTaXUvKefLXjjySyrkmq66gJ,PositionDirection.Long(),4117966968909,152393600,3700652106479,3700747718397,152393,0,0,0,False,5,3682501300000
2022-03-10 09:57:46-05:00,5351487,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),69986232668142,720224766,1029007447248,1029182402796,720224,0,0,0,False,12,1029141820000
2022-03-10 09:57:47-05:00,5351488,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),41967176431589,431940813,1029182402796,1029287336121,431940,0,0,0,False,12,1029204100000
2022-03-10 09:57:47-05:00,5351489,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),5839663699182151,469220523,8034597998,8035523431,469220,0,0,0,False,9,8024860000
2022-03-10 09:57:48-05:00,5351490,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),4299995264,16931361,393752589199056,393753440931884,16931,0,0,0,False,1,393306620000000
2022-03-10 09:57:48-05:00,5351491,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,PositionDirection.Long(),136995862737369,232059452,169386461560,169396692132,232059,0,0,0,False,8,169249949000
2022-03-10 09:57:49-05:00,5351492,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),69998107765802,510567347,729381924932,729421358421,510567,0,0,0,False,4,729385460000
2022-03-10 09:57:49-05:00,5351493,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),49928185728709,513935662,1029287336121,1029412195793,513935,0,0,0,False,12,1029767260000
2022-03-10 09:57:49-05:00,5351494,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),6238897475017734,501358915,8035523431,8036512307,501358,0,0,0,False,9,8026602900
2022-03-10 09:57:49-05:00,5351495,39aCtgqAVeg2GKp85ZNdL3iJB3H9uNak4PdTTHDz23zk,GvLrBW8wwKJZ6CZnyjvmtPMnfjWj9bdAjxJZ7iVQJbwo,PositionDirection.Long(),450000000000000,3706963988,823632787678,823906785126,3706963,0,0,0,False,0,822355960000
2022-03-10 09:57:54-05:00,5351496,96wuMnFTZiWGj53jVwc4G3XR3GGeBUURtTXeH4ZpMPqa,AiVnftGS6iwawQ8eZiCm5bkveSPrCi1XbtdQBaWKRt29,PositionDirection.Long(),973141300116776,10029491588,1029412195793,1031850357189,10029491,0,0,0,False,12,1030136050000
2022-03-10 09:57:56-05:00,5351497,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),69801212832266,720305213,1031850357189,1032025573811,720305,0,0,0,False,12,1030045760000
2022-03-10 09:57:57-05:00,5351498,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Long(),95883749021575,699422443,729421358421,729475379798,699422,0,0,0,False,4,729257050000
2022-03-10 09:57:57-05:00,5351499,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),5200701829515,743213,14290626357,14290628253,743,0,0,0,False,6,14277861100
2022-03-10 09:57:57-05:00,5351500,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),69789362531332,720305213,1032025573811,1032200805307,720305,0,0,0,False,12,1030001360000
2022-03-10 09:57:58-05:00,5351501,eAXzwwppBRTsEa7YWMBRhgrDHZ1NgBY6HTGYnn8L5NH,77zyuGe7LXmWxJANxsxwxfidJKaAxfQTmVXogwDcUFav,PositionDirection.Long(),167458245419116,283679200,169396692132,169409198832,283679,0,0,0,False,8,169139103000
2022-03-10 09:57:58-05:00,5351502,9PXbLdyXKuU831N9rFCDHNbmv6cMJiSjFdbZcaoX4rRt,7NhqHa3odHgW67kTGbKwdqKkS9fZ3hm7XhfXWYqfYyq4,PositionDirection.Long(),6830858153327962,976257600,14290628253,14293118672,976257,0,0,0,False,6,14277861100
2022-03-10 09:57:58-05:00,5351503,4ujVHxUpCBvoCZch6AGMkyfJPUrhWvuP45iucYpLR2No,45ALv9UKG881tbdJmA1keJziuAGugL5jNSv6LTXUDVXA,PositionDirection.Long(),230607831962021,938524200,406937921558,407018999740,938524,0,0,0,False,11,405980000000
2022-03-10 09:57:58-05:00,5351504,eAXzwwppBRTsEa7YWMBRhgrDHZ1NgBY6HTGYnn8L5NH,77zyuGe7LXmWxJANxsxwxfidJKaAxfQTmVXogwDcUFav,PositionDirection.Long(),167165045273585,283203400,169409198832,169421685015,283203,0,0,0,False,8,169154637000
2022-03-10 09:57:58-05:00,5351505,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Long(),251424532003732,2596000000,1032200805307,1032832467904,2596000,0,0,0,False,12,1030066680000
2022-03-10 09:57:58-05:00,5351506,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Long(),125557811873416,1297000000,1032832467904,1033148128263,1297000,0,0,0,False,12,1030066680000
2022-03-10 09:57:58-05:00,5351507,ApJe8mDi3REoFMrsJLZJVAGfVbBK1iBhki4HRZZQkW9,E2EXhQ5J2yo4A199Di1yjTaXUvKefLXjjySyrkmq66gJ,PositionDirection.Long(),10703785525356,396133400,3700747718397,3700996258720,396133,0,0,0,False,5,3683378300000
2022-03-10 09:57:58-05:00,5351508,9PXbLdyXKuU831N9rFCDHNbmv6cMJiSjFdbZcaoX4rRt,7NhqHa3odHgW67kTGbKwdqKkS9fZ3hm7XhfXWYqfYyq4,PositionDirection.Long(),9238485359584751,1320623300,14293118672,14296487908,1320623,0,0,0,False,6,14281334000
2022-03-10 09:57:58-05:00,5351509,ApJe8mDi3REoFMrsJLZJVAGfVbBK1iBhki4HRZZQkW9,E2EXhQ5J2yo4A199Di1yjTaXUvKefLXjjySyrkmq66gJ,PositionDirection.Long(),25241587774932,934264200,3700996258720,3701582463820,934264,0,0,0,False,5,3683378300000
2022-03-10 09:57:58-05:00,5351510,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Long(),299891549217065,2187888410,729475379798,729644378919,2187888,0,0,0,False,4,729361590000
2022-03-10 09:57:58-05:00,5351511,HRzDJVgzQH4oxmwfXw163NmQkZBFbFVK4w8HZVr9gUi5,6zMmKu29zPxzPeZLXBMV8CTdvkeqW1PECyHmPBsYH1QF,PositionDirection.Long(),73020879266963,532807768,729644378919,729685537566,532807,0,0,0,False,4,729371790000
2022-03-10 09:58:00-05:00,5351512,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),55771775871766,576244170,1033148128263,1033288388487,576244,0,0,0,False,12,1030496530000
2022-03-10 09:58:02-05:00,5351513,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),51801665331865,535294341,1033288388487,1033418689883,535294,0,0,0,False,12,1030849150000
